n,x,y,val,xT,yT
53039.0000,0.3116,9.3692,0,NaN,NaN
53040.0000,0.3145,9.3663,0,NaN,NaN
53041.0000,0.3145,9.3663,0,NaN,NaN
53042.0000,0.3116,9.3692,0,NaN,NaN
53043.0000,0.3116,9.3692,0,NaN,NaN
53044.0000,0.3116,9.3606,0,NaN,NaN
53045.0000,0.3116,9.3491,0,NaN,NaN
53046.0000,0.3116,9.3377,0,NaN,NaN
53047.0000,0.3116,9.3348,0,NaN,NaN
53048.0000,0.3145,9.3377,0,NaN,NaN
53049.0000,0.3233,9.3377,0,NaN,NaN
53050.0000,0.3321,9.3377,0,NaN,NaN
53051.0000,0.3321,9.3434,0,NaN,NaN
53052.0000,0.3292,9.3491,0,NaN,NaN
53053.0000,0.3262,9.3520,0,NaN,NaN
53054.0000,0.3262,9.3549,0,NaN,NaN
53055.0000,0.3262,9.3549,0,NaN,NaN
53056.0000,0.3262,9.3491,0,NaN,NaN
53057.0000,0.3292,9.3405,0,NaN,NaN
53058.0000,0.3262,9.3319,0,NaN,NaN
53059.0000,0.3174,9.3290,0,NaN,NaN
53060.0000,0.3116,9.3290,0,NaN,NaN
53061.0000,0.3086,9.3290,0,NaN,NaN
53062.0000,0.3086,9.3262,0,NaN,NaN
53063.0000,0.3174,9.3233,0,NaN,NaN
53064.0000,0.3262,9.3233,0,NaN,NaN
53065.0000,0.3321,9.3147,0,NaN,NaN
53066.0000,0.3262,9.3061,0,NaN,NaN
53067.0000,0.3204,9.3004,0,NaN,NaN
53068.0000,0.3145,9.3004,0,NaN,NaN
53069.0000,0.3116,9.2975,0,NaN,NaN
53070.0000,0.3086,9.2889,0,NaN,NaN
53071.0000,0.3057,9.2803,0,NaN,NaN
53072.0000,0.3086,9.2803,0,NaN,NaN
53073.0000,0.3086,9.2860,0,NaN,NaN
53074.0000,0.2969,9.2946,0,NaN,NaN
53075.0000,0.2851,9.3004,0,NaN,NaN
53076.0000,0.2733,9.3032,0,NaN,NaN
53077.0000,0.2792,9.3004,0,NaN,NaN
53078.0000,0.2822,9.2946,0,NaN,NaN
53079.0000,0.2851,9.2889,0,NaN,NaN
53080.0000,0.2822,9.2889,0,NaN,NaN
53081.0000,0.2763,9.2889,0,NaN,NaN
53082.0000,0.2733,9.2889,0,NaN,NaN
53083.0000,0.2763,9.2889,0,NaN,NaN
53084.0000,0.2851,9.2889,0,NaN,NaN
53085.0000,0.2910,9.2860,0,NaN,NaN
53086.0000,0.2939,9.2831,0,NaN,NaN
53087.0000,0.2939,9.2803,0,NaN,NaN
53088.0000,0.2939,9.2803,0,NaN,NaN
53089.0000,0.2910,9.2831,0,NaN,NaN
53090.0000,0.2880,9.2774,0,NaN,NaN
53091.0000,0.2851,9.2659,0,NaN,NaN
53092.0000,0.2851,9.2573,0,NaN,NaN
53093.0000,0.2880,9.2573,0,NaN,NaN
53094.0000,0.2880,9.2602,0,NaN,NaN
53095.0000,0.2880,9.2659,0,NaN,NaN
53096.0000,0.2880,9.2745,0,NaN,NaN
53097.0000,0.2880,9.2774,0,NaN,NaN
53098.0000,0.2822,9.2717,0,NaN,NaN
53099.0000,0.2675,9.2630,0,NaN,NaN
53100.0000,0.2528,9.2544,0,NaN,NaN
53101.0000,0.2469,9.2544,0,NaN,NaN
53102.0000,0.2528,9.2544,0,NaN,NaN
53103.0000,0.2645,9.2516,0,NaN,NaN
53104.0000,0.2763,9.2487,0,NaN,NaN
53105.0000,0.2792,9.2372,0,NaN,NaN
53106.0000,0.2851,9.2257,0,NaN,NaN
53107.0000,0.2939,9.2171,0,NaN,NaN
53108.0000,0.2969,9.2200,0,NaN,NaN
53109.0000,0.2969,9.2229,0,NaN,NaN
53110.0000,0.2910,9.2257,0,NaN,NaN
53111.0000,0.2822,9.2257,0,NaN,NaN
53112.0000,0.2763,9.2229,0,NaN,NaN
53113.0000,0.2733,9.2229,0,NaN,NaN
53114.0000,0.2763,9.2171,0,NaN,NaN
53115.0000,0.2792,9.2085,0,NaN,NaN
53116.0000,0.2822,9.2028,0,NaN,NaN
53117.0000,0.2792,9.2028,0,NaN,NaN
53118.0000,0.2763,9.2056,0,NaN,NaN
53119.0000,0.2733,9.2056,0,NaN,NaN
53120.0000,0.2763,9.2056,0,NaN,NaN
53121.0000,0.2763,9.2114,0,NaN,NaN
53122.0000,0.2792,9.2142,0,NaN,NaN
53123.0000,0.2822,9.2142,0,NaN,NaN
53124.0000,0.2851,9.2114,0,NaN,NaN
53125.0000,0.2822,9.2085,0,NaN,NaN
53126.0000,0.2822,9.2056,0,NaN,NaN
53127.0000,0.2851,9.2028,0,NaN,NaN
53128.0000,0.2910,9.1999,0,NaN,NaN
53129.0000,0.2998,9.1999,0,NaN,NaN
53130.0000,0.3027,9.1970,0,NaN,NaN
53131.0000,0.2969,9.1941,0,NaN,NaN
53132.0000,0.2851,9.1913,0,NaN,NaN
53133.0000,0.2704,9.1941,0,NaN,NaN
53134.0000,0.2704,9.1913,0,NaN,NaN
53135.0000,0.2675,9.1913,0,NaN,NaN
53136.0000,0.2733,9.1884,0,NaN,NaN
53137.0000,0.2792,9.1827,0,NaN,NaN
53138.0000,0.2851,9.1769,0,NaN,NaN
53139.0000,0.2851,9.1740,0,NaN,NaN
53140.0000,0.2822,9.1769,0,NaN,NaN
53141.0000,0.2792,9.1798,0,NaN,NaN
53142.0000,0.2763,9.1798,0,NaN,NaN
53143.0000,0.2733,9.1827,0,NaN,NaN
53144.0000,0.2733,9.1827,0,NaN,NaN
53145.0000,0.2763,9.1798,0,NaN,NaN
53146.0000,0.2763,9.1769,0,NaN,NaN
53147.0000,0.2792,9.1798,0,NaN,NaN
53148.0000,0.2792,9.1855,0,NaN,NaN
53149.0000,0.2763,9.1884,0,NaN,NaN
53150.0000,0.2733,9.1855,0,NaN,NaN
53151.0000,0.2792,9.1769,0,NaN,NaN
53152.0000,0.2851,9.1712,0,NaN,NaN
53153.0000,0.2910,9.1654,0,NaN,NaN
53154.0000,0.2910,9.1654,0,NaN,NaN
53155.0000,0.2792,9.1683,0,NaN,NaN
53156.0000,0.2704,9.1712,0,NaN,NaN
53157.0000,0.2586,9.1769,0,NaN,NaN
53158.0000,0.2557,9.1798,0,NaN,NaN
53159.0000,0.2557,9.1798,0,NaN,NaN
53160.0000,0.2586,9.1740,0,NaN,NaN
53161.0000,0.2645,9.1654,0,NaN,NaN
53162.0000,0.2704,9.1568,0,NaN,NaN
53163.0000,0.2733,9.1539,0,NaN,NaN
53164.0000,0.2733,9.1511,0,NaN,NaN
53165.0000,0.2733,9.1511,0,NaN,NaN
53166.0000,0.2733,9.1539,0,NaN,NaN
53167.0000,0.2792,9.1511,0,NaN,NaN
53168.0000,0.2880,9.1482,0,NaN,NaN
53169.0000,0.2939,9.1396,0,NaN,NaN
53170.0000,0.2939,9.1310,0,NaN,NaN
53171.0000,0.2851,9.1252,0,NaN,NaN
53172.0000,0.2763,9.1252,0,NaN,NaN
53173.0000,0.2675,9.1252,0,NaN,NaN
53174.0000,0.2675,9.1223,0,NaN,NaN
53175.0000,0.2645,9.1223,0,NaN,NaN
53176.0000,0.2645,9.1195,0,NaN,NaN
53177.0000,0.2645,9.1223,0,NaN,NaN
53178.0000,0.2645,9.1252,0,NaN,NaN
53179.0000,0.2675,9.1252,0,NaN,NaN
53180.0000,0.2763,9.1252,0,NaN,NaN
53181.0000,0.2851,9.1252,0,NaN,NaN
53182.0000,0.2880,9.1252,0,NaN,NaN
53183.0000,0.2822,9.1223,0,NaN,NaN
53184.0000,0.2763,9.1223,0,NaN,NaN
53185.0000,0.2763,9.1252,0,NaN,NaN
53186.0000,0.2792,9.1281,0,NaN,NaN
53187.0000,0.2792,9.1310,0,NaN,NaN
53188.0000,0.2792,9.1166,0,NaN,NaN
53189.0000,0.2792,9.1051,0,NaN,NaN
53190.0000,0.2733,9.1022,0,NaN,NaN
53191.0000,0.2704,9.1109,0,NaN,NaN
53192.0000,0.2763,9.1166,0,NaN,NaN
53193.0000,0.2851,9.1137,0,NaN,NaN
53194.0000,0.2969,9.1080,0,NaN,NaN
53195.0000,0.2969,9.1022,0,NaN,NaN
53196.0000,0.2969,9.0965,0,NaN,NaN
53197.0000,0.2969,9.0907,0,NaN,NaN
53198.0000,0.2998,9.0879,0,NaN,NaN
53199.0000,0.3027,9.0907,0,NaN,NaN
53200.0000,0.2998,9.0994,0,NaN,NaN
53201.0000,0.2969,9.1080,0,NaN,NaN
53202.0000,0.2969,9.1080,0,NaN,NaN
53203.0000,0.3027,9.1080,0,NaN,NaN
53204.0000,0.3086,9.1080,0,NaN,NaN
53205.0000,0.3086,9.1080,0,NaN,NaN
53206.0000,0.3116,9.1051,0,NaN,NaN
53207.0000,0.3145,9.0994,0,NaN,NaN
53208.0000,0.3145,9.0965,0,NaN,NaN
53209.0000,0.3145,9.0965,0,NaN,NaN
53210.0000,0.3174,9.0965,0,NaN,NaN
53211.0000,0.3233,9.0994,0,NaN,NaN
53212.0000,0.3262,9.0965,0,NaN,NaN
53213.0000,0.3262,9.0994,0,NaN,NaN
53214.0000,0.3262,9.0994,0,NaN,NaN
53215.0000,0.3292,9.0965,0,NaN,NaN
53216.0000,0.3321,9.0936,0,NaN,NaN
53217.0000,0.3292,9.0907,0,NaN,NaN
53218.0000,0.3262,9.0907,0,NaN,NaN
53219.0000,0.3233,9.0936,0,NaN,NaN
53220.0000,0.3292,9.0907,0,NaN,NaN
53221.0000,0.3321,9.0907,0,NaN,NaN
53222.0000,0.3351,9.0907,0,NaN,NaN
53223.0000,0.3351,9.0907,0,NaN,NaN
53224.0000,0.3380,9.0907,0,NaN,NaN
53225.0000,0.3380,9.0907,0,NaN,NaN
53226.0000,0.3380,9.0879,0,NaN,NaN
53227.0000,0.3409,9.0879,0,NaN,NaN
53228.0000,0.3439,9.0879,0,NaN,NaN
53229.0000,0.3498,9.0879,0,NaN,NaN
53230.0000,0.3498,9.0907,0,NaN,NaN
53231.0000,0.3527,9.0907,0,NaN,NaN
53232.0000,0.3527,9.0850,0,NaN,NaN
53233.0000,0.3556,9.0821,0,NaN,NaN
53234.0000,0.3586,9.0764,0,NaN,NaN
53235.0000,0.3527,9.0821,0,NaN,NaN
53236.0000,0.3439,9.0879,0,NaN,NaN
53237.0000,0.3439,9.0936,0,NaN,NaN
53238.0000,0.3556,9.0936,0,NaN,NaN
53239.0000,0.3674,9.0936,0,NaN,NaN
53240.0000,0.3703,9.0936,0,NaN,NaN
53241.0000,0.3703,9.0907,0,NaN,NaN
53242.0000,0.3733,9.0907,0,NaN,NaN
53243.0000,0.3762,9.0879,0,NaN,NaN
53244.0000,0.3792,9.0879,0,NaN,NaN
53245.0000,0.3792,9.0850,0,NaN,NaN
53246.0000,0.3792,9.0850,0,NaN,NaN
53247.0000,0.3792,9.0850,0,NaN,NaN
53248.0000,0.3792,9.0821,0,NaN,NaN
53249.0000,0.3792,9.0792,0,NaN,NaN
53250.0000,0.3821,9.0764,0,NaN,NaN
53251.0000,0.3850,9.0678,0,NaN,NaN
53252.0000,0.3880,9.0563,0,NaN,NaN
53253.0000,0.3880,9.0534,0,NaN,NaN
53254.0000,0.3850,9.0563,0,NaN,NaN
53255.0000,0.3850,9.0620,0,NaN,NaN
53256.0000,0.3850,9.0620,0,NaN,NaN
53257.0000,0.3880,9.0649,0,NaN,NaN
53258.0000,0.3880,9.0649,0,NaN,NaN
53259.0000,0.3821,9.0678,0,NaN,NaN
53260.0000,0.3762,9.0706,0,NaN,NaN
53261.0000,0.3674,9.0735,0,NaN,NaN
53262.0000,0.3645,9.0649,0,NaN,NaN
53263.0000,0.3527,9.0591,0,NaN,NaN
53264.0000,0.3409,9.0505,0,NaN,NaN
53265.0000,0.2969,9.0591,0,NaN,NaN
53266.0000,0.2469,9.0706,0,NaN,NaN
53267.0000,0.1764,9.0879,0,NaN,NaN
53268.0000,0.0970,9.1051,0,NaN,NaN
53269.0000,0.0147,9.1195,0,NaN,NaN
53270.0000,-0.0852,9.1195,0,NaN,NaN
53271.0000,-0.1705,9.0936,0,NaN,NaN
53272.0000,-0.2910,9.0678,0,NaN,NaN
53273.0000,-0.4262,9.0390,0,NaN,NaN
53274.0000,-0.5819,9.0361,0,NaN,NaN
53275.0000,-0.7348,9.0333,0,NaN,NaN
53276.0000,-0.8846,9.0304,0,NaN,NaN
53277.0000,-1.0051,9.0275,0,NaN,NaN
53278.0000,-1.1109,9.0361,0,NaN,NaN
53279.0000,-1.1696,9.0448,0,NaN,NaN
53280.0000,-1.2343,9.0505,0,NaN,NaN
53281.0000,-1.2783,9.0563,0,NaN,NaN
53282.0000,-1.3518,9.0591,0,NaN,NaN
53283.0000,-1.4076,9.0649,0,NaN,NaN
53284.0000,-1.4752,9.0764,0,NaN,NaN
53285.0000,-1.5251,9.0850,0,NaN,NaN
53286.0000,-1.5750,9.0936,0,NaN,NaN
53287.0000,-1.6073,9.0936,0,NaN,NaN
53288.0000,-1.6367,9.0994,0,NaN,NaN
53289.0000,-1.6543,9.1195,0,NaN,NaN
53290.0000,-1.6719,9.1367,0,NaN,NaN
53291.0000,-1.6778,9.1453,0,NaN,NaN
53292.0000,-1.6896,9.1367,0,NaN,NaN
53293.0000,-1.7013,9.1310,0,NaN,NaN
53294.0000,-1.7219,9.1281,0,NaN,NaN
53295.0000,-1.7453,9.1252,0,NaN,NaN
53296.0000,-1.7659,9.1223,0,NaN,NaN
53297.0000,-1.7718,9.1195,0,NaN,NaN
53298.0000,-1.7688,9.1195,0,NaN,NaN
53299.0000,-1.7659,9.1195,0,NaN,NaN
53300.0000,-1.7630,9.1195,0,NaN,NaN
53301.0000,-1.7600,9.1137,0,NaN,NaN
53302.0000,-1.7483,9.1051,0,NaN,NaN
53303.0000,-1.7277,9.0965,0,NaN,NaN
53304.0000,-1.6984,9.0965,0,NaN,NaN
53305.0000,-1.6807,9.0965,0,NaN,NaN
53306.0000,-1.6690,9.1022,0,NaN,NaN
53307.0000,-1.6661,9.1080,0,NaN,NaN
53308.0000,-1.6543,9.1080,0,NaN,NaN
53309.0000,-1.6426,9.0936,0,NaN,NaN
53310.0000,-1.6338,9.0821,0,NaN,NaN
53311.0000,-1.6338,9.0764,0,NaN,NaN
53312.0000,-1.6367,9.0735,0,NaN,NaN
53313.0000,-1.6396,9.0735,0,NaN,NaN
53314.0000,-1.6396,9.0706,0,NaN,NaN
53315.0000,-1.6426,9.0678,0,NaN,NaN
53316.0000,-1.6484,9.0591,0,NaN,NaN
53317.0000,-1.6543,9.0563,0,NaN,NaN
53318.0000,-1.6543,9.0534,0,NaN,NaN
53319.0000,-1.6631,9.0476,0,NaN,NaN
53320.0000,-1.6749,9.0390,0,NaN,NaN
53321.0000,-1.6837,9.0304,0,NaN,NaN
53322.0000,-1.6807,9.0246,0,NaN,NaN
53323.0000,-1.6807,9.0246,0,NaN,NaN
53324.0000,-1.6778,9.0218,0,NaN,NaN
53325.0000,-1.6778,9.0189,0,NaN,NaN
53326.0000,-1.6778,9.0160,0,NaN,NaN
53327.0000,-1.6690,9.0160,0,NaN,NaN
53328.0000,-1.6602,9.0160,0,NaN,NaN
53329.0000,-1.6543,9.0189,0,NaN,NaN
53330.0000,-1.6543,9.0189,0,NaN,NaN
53331.0000,-1.6602,9.0189,0,NaN,NaN
53332.0000,-1.6631,9.0189,0,NaN,NaN
53333.0000,-1.6661,9.0189,0,NaN,NaN
53334.0000,-1.6690,9.0160,0,NaN,NaN
53335.0000,-1.6719,9.0103,0,NaN,NaN
53336.0000,-1.6749,9.0045,0,NaN,NaN
53337.0000,-1.6807,8.9988,0,NaN,NaN
53338.0000,-1.6837,8.9959,0,NaN,NaN
53339.0000,-1.6837,8.9959,0,NaN,NaN
53340.0000,-1.6749,8.9930,0,NaN,NaN
53341.0000,-1.6631,8.9930,0,NaN,NaN
53342.0000,-1.6602,8.9930,0,NaN,NaN
53343.0000,-1.6602,8.9930,0,NaN,NaN
53344.0000,-1.6602,8.9815,0,NaN,NaN
53345.0000,-1.6572,8.9729,0,NaN,NaN
53346.0000,-1.6514,8.9672,0,NaN,NaN
53347.0000,-1.6514,8.9787,0,NaN,NaN
53348.0000,-1.6543,8.9902,0,NaN,NaN
53349.0000,-1.6572,9.0017,0,NaN,NaN
53350.0000,-1.6602,9.0074,0,NaN,NaN
53351.0000,-1.6631,9.0132,0,NaN,NaN
53352.0000,-1.6661,9.0074,0,NaN,NaN
53353.0000,-1.6719,8.9988,0,NaN,NaN
53354.0000,-1.6749,8.9902,0,NaN,NaN
53355.0000,-1.6749,8.9815,0,NaN,NaN
53356.0000,-1.6749,8.9787,0,NaN,NaN
53357.0000,-1.6719,8.9787,0,NaN,NaN
53358.0000,-1.6719,8.9815,0,NaN,NaN
53359.0000,-1.6749,8.9815,0,NaN,NaN
53360.0000,-1.6749,8.9787,0,NaN,NaN
53361.0000,-1.6749,8.9700,0,NaN,NaN
53362.0000,-1.6749,8.9643,0,NaN,NaN
53363.0000,-1.6778,8.9643,0,NaN,NaN
53364.0000,-1.6778,8.9614,0,NaN,NaN
53365.0000,-1.6837,8.9585,0,NaN,NaN
53366.0000,-1.6837,8.9557,0,NaN,NaN
53367.0000,-1.6807,8.9528,0,NaN,NaN
53368.0000,-1.6749,8.9499,0,NaN,NaN
53369.0000,-1.6719,8.9528,0,NaN,NaN
53370.0000,-1.6719,8.9528,0,NaN,NaN
53371.0000,-1.6690,8.9499,0,NaN,NaN
53372.0000,-1.6690,8.9470,0,NaN,NaN
53373.0000,-1.6719,8.9470,0,NaN,NaN
53374.0000,-1.6749,8.9499,0,NaN,NaN
53375.0000,-1.6778,8.9557,0,NaN,NaN
53376.0000,-1.6807,8.9585,0,NaN,NaN
53377.0000,-1.6837,8.9585,0,NaN,NaN
53378.0000,-1.6807,8.9585,0,NaN,NaN
53379.0000,-1.6807,8.9585,0,NaN,NaN
53380.0000,-1.6837,8.9585,0,NaN,NaN
53381.0000,-1.6837,8.9585,0,NaN,NaN
53382.0000,-1.6866,8.9557,0,NaN,NaN
53383.0000,-1.6866,8.9528,0,NaN,NaN
53384.0000,-1.6837,8.9470,0,NaN,NaN
53385.0000,-1.6749,8.9470,0,NaN,NaN
53386.0000,-1.6719,8.9442,0,NaN,NaN
53387.0000,-1.6690,8.9470,0,NaN,NaN
53388.0000,-1.6719,8.9499,0,NaN,NaN
53389.0000,-1.6749,8.9557,0,NaN,NaN
53390.0000,-1.6807,8.9585,0,NaN,NaN
53391.0000,-1.6837,8.9557,0,NaN,NaN
53392.0000,-1.6837,8.9470,0,NaN,NaN
53393.0000,-1.6807,8.9470,0,NaN,NaN
53394.0000,-1.6807,8.9528,0,NaN,NaN
53395.0000,-1.6807,8.9499,0,NaN,NaN
53396.0000,-1.6807,8.9384,0,NaN,NaN
53397.0000,-1.6807,8.9327,0,NaN,NaN
53398.0000,-1.6778,8.9327,0,NaN,NaN
53399.0000,-1.6778,8.9298,0,NaN,NaN
53400.0000,-1.6778,8.9269,0,NaN,NaN
53401.0000,-1.6837,8.9298,0,NaN,NaN
53402.0000,-1.6866,8.9327,0,NaN,NaN
53403.0000,-1.6866,8.9327,0,NaN,NaN
53404.0000,-1.6837,8.9298,0,NaN,NaN
53405.0000,-1.6807,8.9240,0,NaN,NaN
53406.0000,-1.6807,8.9269,0,NaN,NaN
53407.0000,-1.6807,8.9355,0,NaN,NaN
53408.0000,-1.6778,8.9355,0,NaN,NaN
53409.0000,-1.6749,8.9269,0,NaN,NaN
53410.0000,-1.6690,8.9212,0,NaN,NaN
53411.0000,-1.6631,8.9240,0,NaN,NaN
53412.0000,-1.6661,8.9298,0,NaN,NaN
53413.0000,-1.6749,8.9298,0,NaN,NaN
53414.0000,-1.6866,8.9240,0,NaN,NaN
53415.0000,-1.6954,8.9212,0,NaN,NaN
53416.0000,-1.7013,8.9154,0,NaN,NaN
53417.0000,-1.7013,8.9096,0,NaN,NaN
53418.0000,-1.6896,8.9068,0,NaN,NaN
53419.0000,-1.6749,8.9125,0,NaN,NaN
53420.0000,-1.6572,8.9183,0,NaN,NaN
53421.0000,-1.6543,8.9240,0,NaN,NaN
53422.0000,-1.6602,8.9269,0,NaN,NaN
53423.0000,-1.6719,8.9298,0,NaN,NaN
53424.0000,-1.6837,8.9212,0,NaN,NaN
53425.0000,-1.6837,8.9154,0,NaN,NaN
53426.0000,-1.6807,8.9068,0,NaN,NaN
53427.0000,-1.6807,8.9068,0,NaN,NaN
53428.0000,-1.6866,8.9068,0,NaN,NaN
53429.0000,-1.6896,8.9096,0,NaN,NaN
53430.0000,-1.6896,8.9154,0,NaN,NaN
53431.0000,-1.6896,8.9183,0,NaN,NaN
53432.0000,-1.6896,8.9183,0,NaN,NaN
53433.0000,-1.6925,8.9183,0,NaN,NaN
53434.0000,-1.6984,8.9212,0,NaN,NaN
53435.0000,-1.7042,8.9240,0,NaN,NaN
53436.0000,-1.7101,8.9154,0,NaN,NaN
53437.0000,-1.7101,8.9010,0,NaN,NaN
53438.0000,-1.7042,8.8981,0,NaN,NaN
53439.0000,-1.7013,8.9068,0,NaN,NaN
53440.0000,-1.6984,8.9183,0,NaN,NaN
53441.0000,-1.6954,8.9183,0,NaN,NaN
53442.0000,-1.6954,8.9154,0,NaN,NaN
53443.0000,-1.6954,8.9154,0,NaN,NaN
53444.0000,-1.6954,8.9154,0,NaN,NaN
53445.0000,-1.6925,8.9125,0,NaN,NaN
53446.0000,-1.6925,8.9068,0,NaN,NaN
53447.0000,-1.6925,8.9039,0,NaN,NaN
53448.0000,-1.6896,8.9068,0,NaN,NaN
53449.0000,-1.6984,8.9096,0,NaN,NaN
53450.0000,-1.7072,8.9154,0,NaN,NaN
53451.0000,-1.7130,8.9183,0,NaN,NaN
53452.0000,-1.7130,8.9125,0,NaN,NaN
53453.0000,-1.7101,8.9039,0,NaN,NaN
53454.0000,-1.7130,8.8924,0,NaN,NaN
53455.0000,-1.7160,8.8953,0,NaN,NaN
53456.0000,-1.7219,8.8953,0,NaN,NaN
53457.0000,-1.7248,8.8981,0,NaN,NaN
53458.0000,-1.7277,8.8953,0,NaN,NaN
53459.0000,-1.7277,8.8924,0,NaN,NaN
53460.0000,-1.7277,8.8895,0,NaN,NaN
53461.0000,-1.7277,8.8924,0,NaN,NaN
53462.0000,-1.7365,8.8953,0,NaN,NaN
53463.0000,-1.7424,8.8981,0,NaN,NaN
53464.0000,-1.7453,8.8981,0,NaN,NaN
53465.0000,-1.7424,8.8981,0,NaN,NaN
53466.0000,-1.7424,8.9010,0,NaN,NaN
53467.0000,-1.7424,8.9010,0,NaN,NaN
53468.0000,-1.7483,8.8981,0,NaN,NaN
53469.0000,-1.7483,8.8981,0,NaN,NaN
53470.0000,-1.7512,8.8866,0,NaN,NaN
53471.0000,-1.7542,8.8751,0,NaN,NaN
53472.0000,-1.7512,8.8694,0,NaN,NaN
53473.0000,-1.7483,8.8780,0,NaN,NaN
53474.0000,-1.7483,8.8838,0,NaN,NaN
53475.0000,-1.7542,8.8866,0,NaN,NaN
53476.0000,-1.7630,8.8809,0,NaN,NaN
53477.0000,-1.7659,8.8780,0,NaN,NaN
53478.0000,-1.7659,8.8780,0,NaN,NaN
53479.0000,-1.7659,8.8723,0,NaN,NaN
53480.0000,-1.7659,8.8694,0,NaN,NaN
53481.0000,-1.7659,8.8607,0,NaN,NaN
53482.0000,-1.7659,8.8579,0,NaN,NaN
53483.0000,-1.7630,8.8579,0,NaN,NaN
53484.0000,-1.7571,8.8579,0,NaN,NaN
53485.0000,-1.7512,8.8607,0,NaN,NaN
53486.0000,-1.7542,8.8636,0,NaN,NaN
53487.0000,-1.7571,8.8665,0,NaN,NaN
53488.0000,-1.7600,8.8694,0,NaN,NaN
53489.0000,-1.7571,8.8694,0,NaN,NaN
53490.0000,-1.7600,8.8694,0,NaN,NaN
53491.0000,-1.7659,8.8694,0,NaN,NaN
53492.0000,-1.7718,8.8694,0,NaN,NaN
53493.0000,-1.7747,8.8665,0,NaN,NaN
53494.0000,-1.7806,8.8636,0,NaN,NaN
53495.0000,-1.7835,8.8579,0,NaN,NaN
53496.0000,-1.7894,8.8579,0,NaN,NaN
53497.0000,-1.7923,8.8579,0,NaN,NaN
53498.0000,-1.7835,8.8579,0,NaN,NaN
53499.0000,-1.7776,8.8636,0,NaN,NaN
53500.0000,-1.7718,8.8694,0,NaN,NaN
53501.0000,-1.7718,8.8694,0,NaN,NaN
53502.0000,-1.7718,8.8636,0,NaN,NaN
53503.0000,-1.7747,8.8579,0,NaN,NaN
53504.0000,-1.7747,8.8579,0,NaN,NaN
53505.0000,-1.7747,8.8579,0,NaN,NaN
53506.0000,-1.7718,8.8579,0,NaN,NaN
53507.0000,-1.7453,8.8579,0,NaN,NaN
53508.0000,-1.6925,8.8636,0,NaN,NaN
53509.0000,-1.5956,8.8809,0,NaN,NaN
53510.0000,-1.4663,8.9010,0,NaN,NaN
53511.0000,-1.3606,8.9240,0,NaN,NaN
53512.0000,-1.2255,8.9470,0,NaN,NaN
53513.0000,-1.0492,8.9873,0,NaN,NaN
53514.0000,-0.8053,9.0333,0,NaN,NaN
53515.0000,-0.5614,9.0735,0,NaN,NaN
53516.0000,-0.3174,9.0994,0,NaN,NaN
53517.0000,-0.0588,9.1338,0,NaN,NaN
53518.0000,0.2057,9.1137,0,NaN,NaN
53519.0000,0.4761,9.0821,0,NaN,NaN
53520.0000,0.7612,9.0304,0,NaN,NaN
53521.0000,1.0286,8.9815,0,NaN,NaN
53522.0000,1.2813,8.9499,0,NaN,NaN
53523.0000,1.5104,8.9298,0,NaN,NaN
53524.0000,1.7395,8.9154,0,NaN,NaN
53525.0000,1.9303,8.9154,0,NaN,NaN
53526.0000,2.1006,8.9039,0,NaN,NaN
53527.0000,2.2943,8.8953,0,NaN,NaN
53528.0000,2.4850,8.8694,0,NaN,NaN
53529.0000,2.6346,8.8521,0,NaN,NaN
53530.0000,2.7460,8.8349,0,NaN,NaN
53531.0000,2.8692,8.8118,0,NaN,NaN
53532.0000,3.0040,8.7888,0,NaN,NaN
53533.0000,3.1447,8.7658,0,NaN,NaN
53534.0000,3.2326,8.7514,0,NaN,NaN
53535.0000,3.2971,8.7399,0,NaN,NaN
53536.0000,3.3264,8.7428,0,NaN,NaN
53537.0000,3.3410,8.7485,0,NaN,NaN
53538.0000,3.3439,8.7514,0,NaN,NaN
53539.0000,3.3469,8.7456,0,NaN,NaN
53540.0000,3.3439,8.7399,0,NaN,NaN
53541.0000,3.3381,8.7399,0,NaN,NaN
53542.0000,3.3264,8.7284,0,NaN,NaN
53543.0000,3.3029,8.7197,0,NaN,NaN
53544.0000,3.2736,8.7111,0,NaN,NaN
53545.0000,3.2326,8.7082,0,NaN,NaN
53546.0000,3.2033,8.6996,0,NaN,NaN
53547.0000,3.1799,8.6967,0,NaN,NaN
53548.0000,3.1623,8.7053,0,NaN,NaN
53549.0000,3.1477,8.7111,0,NaN,NaN
53550.0000,3.1418,8.7111,0,NaN,NaN
53551.0000,3.1506,8.7111,0,NaN,NaN
53552.0000,3.1682,8.7111,0,NaN,NaN
53553.0000,3.1799,8.7053,0,NaN,NaN
53554.0000,3.1975,8.6938,0,NaN,NaN
53555.0000,3.2209,8.6823,0,NaN,NaN
53556.0000,3.2473,8.6794,0,NaN,NaN
53557.0000,3.2649,8.6765,0,NaN,NaN
53558.0000,3.2707,8.6737,0,NaN,NaN
53559.0000,3.2795,8.6737,0,NaN,NaN
53560.0000,3.2941,8.6708,0,NaN,NaN
53561.0000,3.3117,8.6708,0,NaN,NaN
53562.0000,3.3176,8.6679,0,NaN,NaN
53563.0000,3.3234,8.6679,0,NaN,NaN
53564.0000,3.3234,8.6650,0,NaN,NaN
53565.0000,3.3264,8.6564,0,NaN,NaN
53566.0000,3.3352,8.6477,0,NaN,NaN
